503 8
1.6611	15.06	11.8	12.43	21820	15.06	11.8	12.43
1.6523	15.04	11.8	12.43	21680	15.04	11.8	12.43
1.6480	15.03	11.8	12.43	21610	15.03	11.8	12.43
1.6436	15.02	11.8	12.42	21540	15.02	11.8	12.42
1.6392	15.01	11.8	12.41	21470	15.01	11.8	12.41
1.6392	15.01	11.79	12.4	21470	15.01	11.79	12.4
1.6268	14.98	11.78	12.39	21270	14.98	11.78	12.39
1.6188	14.96	11.76	12.37	21140	14.96	11.76	12.37
1.6067	14.93	11.75	12.35	20945	14.93	11.75	12.35
1.6067	14.93	11.74	12.34	20945	14.93	11.74	12.34
1.6027	14.92	11.73	12.32	20880	14.92	11.73	12.32
1.5986	14.91	11.71	12.31	20815	14.91	11.71	12.31
1.5905	14.89	11.7	12.29	20685	14.89	11.7	12.29
1.5824	14.87	11.68	12.26	20555	14.87	11.68	12.26
1.5742	14.85	11.67	12.24	20425	14.85	11.67	12.24
1.5661	14.83	11.66	12.22	20295	14.83	11.66	12.22
1.5579	14.81	11.64	12.2	20165	14.81	11.64	12.2
1.5501	14.79	11.61	12.17	20040	14.79	11.61	12.17
1.5389	14.76	11.59	12.15	19860	14.76	11.59	12.15
1.5314	14.74	11.57	12.13	19740	14.74	11.57	12.13
1.5240	14.72	11.55	12.11	19620	14.72	11.55	12.11
1.5089	14.68	11.52	12.09	19380	14.68	11.52	12.09
1.4938	14.64	11.5	12.04	19140	14.64	11.5	12.04
1.4862	14.62	11.47	12.02	19020	14.62	11.47	12.02
1.4824	14.61	11.45	12	18960	14.61	11.45	12
1.4786	14.6	11.42	11.95	18900	14.6	11.42	11.95
1.4748	14.59	11.4	11.92	18840	14.59	11.4	11.92
1.4672	14.57	11.38	11.9	18720	14.57	11.38	11.9
1.4596	14.55	11.36	11.89	18600	14.55	11.36	11.89
1.4519	14.53	11.33	11.87	18480	14.53	11.33	11.87
1.4442	14.51	11.31	11.85	18360	14.51	11.31	11.85
1.4365	14.49	11.3	11.83	18240	14.49	11.3	11.83
1.4288	14.47	11.28	11.79	18120	14.47	11.28	11.79
1.4094	14.42	11.26	11.76	17820	14.42	11.26	11.76
1.4016	14.4	11.23	11.73	17700	14.4	11.23	11.73
1.4016	14.4	11.2	11.7	17700	14.4	11.2	11.7
1.3935	14.37	11.17	11.68	17565	14.37	11.17	11.68
1.3853	14.34	11.15	11.65	17430	14.34	11.15	11.65
1.3799	14.32	11.14	11.62	17340	14.32	11.14	11.62
1.3744	14.3	11.13	11.6	17250	14.3	11.13	11.6
1.3716	14.29	11.11	11.59	17205	14.29	11.11	11.59
1.3330	14.28	11.09	11.57	16710	14.28	11.09	11.57
1.3330	14.28	11.07	11.55	16710	14.28	11.07	11.55
1.3330	14.28	11.05	11.54	16710	14.28	11.05	11.54
1.3249	14.38	11.05	11.53	16710	14.38	11.05	11.53
1.3249	14.38	11.04	11.52	16710	14.38	11.04	11.52
1.3249	14.38	11.04	11.51	16710	14.38	11.04	11.51
1.3249	14.38	11.04	11.5	16710	14.38	11.04	11.5
1.3249	14.38	11.04	11.5	16710	14.38	11.04	11.5
1.3249	14.38	11.03	11.5	16710	14.38	11.03	11.5
1.3249	14.38	11.03	11.5	16710	14.38	11.03	11.5
1.3744	14.3	11.03	11.5	17250	14.3	11.03	11.5
1.3799	14.32	11.03	11.5	17340	14.32	11.03	11.5
1.3826	14.33	11.03	11.5	17385	14.33	11.03	11.5
1.3826	14.33	11.03	11.5	17385	14.33	11.03	11.5
1.3826	14.33	11.03	11.51	17385	14.33	11.03	11.51
1.3826	14.33	11.03	11.51	17385	14.33	11.03	11.51
1.3826	14.33	11.03	11.52	17385	14.33	11.03	11.52
1.3826	14.33	11.04	11.53	17385	14.33	11.04	11.53
1.3826	14.33	11.04	11.53	17385	14.33	11.04	11.53
1.3826	14.33	11.05	11.54	17385	14.33	11.05	11.54
1.3826	14.33	11.05	11.54	17385	14.33	11.05	11.54
1.3826	14.33	11.06	11.53	17385	14.33	11.06	11.53
1.3826	14.33	11.06	11.52	17385	14.33	11.06	11.52
1.3826	14.33	11.06	11.52	17385	14.33	11.06	11.52
1.3826	14.33	11.06	11.52	17385	14.33	11.06	11.52
1.3826	14.33	11.07	11.52	17385	14.33	11.07	11.52
1.3826	14.33	11.07	11.52	17385	14.33	11.07	11.52
1.3826	14.33	11.07	11.52	17385	14.33	11.07	11.52
1.3826	14.33	11.06	11.52	17385	14.33	11.06	11.52
1.3826	14.33	11.06	11.52	17385	14.33	11.06	11.52
1.3826	14.33	11.05	11.52	17385	14.33	11.05	11.52
1.3826	14.33	11.05	11.52	17385	14.33	11.05	11.52
1.3826	14.33	11.05	11.52	17385	14.33	11.05	11.52
1.3799	14.32	11.05	11.51	17340	14.32	11.05	11.51
1.3767	14.31	11.04	11.51	17290	14.31	11.04	11.51
1.3744	14.3	11.04	11.5	17250	14.3	11.04	11.5
1.3689	14.28	11.04	11.5	17160	14.28	11.04	11.5
1.3634	14.26	11.04	11.49	17070	14.26	11.04	11.49
1.3579	14.24	11.04	11.48	16980	14.24	11.04	11.48
1.3551	14.23	11.03	11.48	16935	14.23	11.03	11.48
1.3551	14.23	11.02	11.47	16935	14.23	11.02	11.47
1.3468	14.2	11.01	11.46	16800	14.2	11.01	11.46
1.3440	14.19	11	11.45	16755	14.19	11	11.45
1.3329	14.15	10.99	11.44	16575	14.15	10.99	11.44
1.3273	14.13	10.98	11.42	16485	14.13	10.98	11.42
1.3217	14.11	10.97	11.4	16395	14.11	10.97	11.4
1.3161	14.09	10.95	11.38	16305	14.09	10.95	11.38
1.3104	14.07	10.94	11.35	16215	14.07	10.94	11.35
1.3048	14.05	10.93	11.33	16125	14.05	10.93	11.33
1.2963	14.02	10.91	11.32	15990	14.02	10.91	11.32
1.2877	13.99	10.88	11.3	15855	13.99	10.88	11.3
1.2792	13.96	10.86	11.28	15720	13.96	10.86	11.28
1.2706	13.93	10.83	11.25	15585	13.93	10.83	11.25
1.2619	13.9	10.81	11.22	15450	13.9	10.81	11.22
1.2593	13.84	10.79	11.19	15360	13.84	10.79	11.19
1.2446	13.84	10.77	11.15	15180	13.84	10.77	11.15
1.2359	13.81	10.75	11.12	15045	13.81	10.75	11.12
1.2254	13.77	10.73	11.08	14880	13.77	10.73	11.08
1.2153	13.73	10.7	11.06	14720	13.73	10.7	11.06
1.2052	13.69	10.68	11.03	14560	13.69	10.68	11.03
1.1950	13.65	10.66	11	14400	13.65	10.66	11
1.1899	13.63	10.63	10.96	14320	13.63	10.63	10.96
1.1847	13.61	10.6	10.92	14240	13.61	10.6	10.92
1.1692	13.55	10.57	10.89	14000	13.55	10.57	10.89
1.1615	13.52	10.53	10.85	13880	13.52	10.53	10.85
1.1563	13.5	10.5	10.82	13800	13.5	10.5	10.82
1.1484	13.47	10.47	10.79	13680	13.47	10.47	10.79
1.1406	13.44	10.44	10.76	13560	13.44	10.44	10.76
1.1300	13.4	10.41	10.72	13400	13.4	10.41	10.72
1.1234	13.37	10.37	10.68	13295	13.37	10.37	10.68
1.1167	13.34	10.33	10.64	13190	13.34	10.33	10.64
1.1100	13.31	10.3	10.6	13085	13.31	10.3	10.6
1.1055	13.29	10.27	10.57	13015	13.29	10.27	10.57
1.0987	13.26	10.24	10.54	12910	13.26	10.24	10.54
1.0942	13.24	10.22	10.51	12840	13.24	10.22	10.51
1.0896	13.22	10.19	10.47	12770	13.22	10.19	10.47
1.0828	13.19	10.16	10.44	12665	13.19	10.16	10.44
1.0837	13.16	10.14	10.41	12650	13.16	10.14	10.41
1.0714	13.14	10.12	10.38	12490	13.14	10.12	10.38
1.0668	13.12	10.11	10.35	12420	13.12	10.11	10.35
1.0599	13.09	10.09	10.33	12315	13.09	10.09	10.33
1.0529	13.06	10.07	10.3	12210	13.06	10.07	10.3
1.0460	13.03	10.05	10.27	12105	13.03	10.05	10.27
1.0390	13	10.03	10.24	12000	13	10.03	10.24
1.0351	12.98	10.01	10.22	11940	12.98	10.01	10.22
1.0313	12.96	9.98	10.2	11880	12.96	9.98	10.2
